,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
38,pa,smoothed_wearing_mask,2020-12-05,2020-12-11,6,93.7257958,0.2201258,12136.007,state,fb-survey
39,ri,smoothed_wearing_mask,2020-12-05,2020-12-11,6,96.6332026,0.5020086,1290.9845,state,fb-survey
40,sc,smoothed_wearing_mask,2020-12-05,2020-12-11,6,88.7374928,0.4426759,5100.0036,state,fb-survey
41,sd,smoothed_wearing_mask,2020-12-05,2020-12-11,6,81.805526,1.1597294,1106.6462,state,fb-survey
42,tn,smoothed_wearing_mask,2020-12-05,2020-12-11,6,88.8189727,0.4123583,5840.3389,state,fb-survey
43,tx,smoothed_wearing_mask,2020-12-05,2020-12-11,6,92.1947823,0.2021537,17608.724,state,fb-survey
44,ut,smoothed_wearing_mask,2020-12-05,2020-12-11,6,91.9179638,0.4996734,2975.4232,state,fb-survey
45,va,smoothed_wearing_mask,2020-12-05,2020-12-11,6,93.7326282,0.2883375,7066.0037,state,fb-survey
46,vt,smoothed_wearing_mask,2020-12-05,2020-12-11,6,96.2943687,0.610626,957.0014,state,fb-survey
47,wa,smoothed_wearing_mask,2020-12-05,2020-12-11,6,95.5672645,0.2517361,6684.8241,state,fb-survey
48,wi,smoothed_wearing_mask,2020-12-05,2020-12-11,6,91.0884806,0.3790723,5648.995,state,fb-survey
49,wv,smoothed_wearing_mask,2020-12-05,2020-12-11,6,92.7809497,0.5357994,2333.1062,state,fb-survey
50,wy,smoothed_wearing_mask,2020-12-05,2020-12-11,6,81.0228706,1.4736849,707.9929,state,fb-survey
0,ak,smoothed_wearing_mask,2020-12-06,2020-12-11,5,88.1011097,1.137631,810.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-12-06,2020-12-11,5,87.1645555,0.5507744,3688.1056,state,fb-survey
2,ar,smoothed_wearing_mask,2020-12-06,2020-12-11,5,90.7716921,0.5600795,2670.3803,state,fb-survey
3,az,smoothed_wearing_mask,2020-12-06,2020-12-11,5,91.6094133,0.3615395,5880.5911,state,fb-survey
4,ca,smoothed_wearing_mask,2020-12-06,2020-12-11,5,94.7379673,0.1497061,22243.2592,state,fb-survey
5,co,smoothed_wearing_mask,2020-12-06,2020-12-11,5,94.0226788,0.3217787,5427.8098,state,fb-survey
6,ct,smoothed_wearing_mask,2020-12-06,2020-12-11,5,97.4199071,0.2479625,4088.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-12-06,2020-12-11,5,99.1183879,0.4697516,396.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-12-06,2020-12-11,5,96.4634146,0.5268627,1229.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-12-06,2020-12-11,5,89.1862957,0.2501699,15410.0012,state,fb-survey
10,ga,smoothed_wearing_mask,2020-12-06,2020-12-11,5,86.7276654,0.4355445,6067.9195,state,fb-survey
11,hi,smoothed_wearing_mask,2020-12-06,2020-12-11,5,95.9796149,0.6614378,882.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-12-06,2020-12-11,5,89.4666568,0.4877327,3961.5368,state,fb-survey
13,id,smoothed_wearing_mask,2020-12-06,2020-12-11,5,83.2565616,0.8279614,2033.4943,state,fb-survey
14,il,smoothed_wearing_mask,2020-12-06,2020-12-11,5,94.0642997,0.2267739,10857.0213,state,fb-survey
15,in,smoothed_wearing_mask,2020-12-06,2020-12-11,5,92.0372013,0.3442543,6184.0113,state,fb-survey
16,ks,smoothed_wearing_mask,2020-12-06,2020-12-11,5,90.373452,0.5185717,3235.1455,state,fb-survey
17,ky,smoothed_wearing_mask,2020-12-06,2020-12-11,5,93.1383746,0.3987388,4019.5605,state,fb-survey
18,la,smoothed_wearing_mask,2020-12-06,2020-12-11,5,86.2118504,0.5569598,3831.998,state,fb-survey
19,ma,smoothed_wearing_mask,2020-12-06,2020-12-11,5,97.1165544,0.2406101,4837.014,state,fb-survey
20,md,smoothed_wearing_mask,2020-12-06,2020-12-11,5,96.9601422,0.2727165,3962.9979,state,fb-survey
21,me,smoothed_wearing_mask,2020-12-06,2020-12-11,5,92.6795472,0.5765217,2041.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-12-06,2020-12-11,5,94.5030538,0.212824,11469.0121,state,fb-survey
23,mn,smoothed_wearing_mask,2020-12-06,2020-12-11,5,94.2325647,0.3379361,4758.9875,state,fb-survey
24,mo,smoothed_wearing_mask,2020-12-06,2020-12-11,5,87.2913424,0.4634536,5164.8564,state,fb-survey
25,ms,smoothed_wearing_mask,2020-12-06,2020-12-11,5,88.706983,0.6333251,2497.5511,state,fb-survey
26,mt,smoothed_wearing_mask,2020-12-06,2020-12-11,5,87.4557097,0.873758,1436.9841,state,fb-survey
27,nc,smoothed_wearing_mask,2020-12-06,2020-12-11,5,91.7449409,0.2927676,8836.01,state,fb-survey
28,nd,smoothed_wearing_mask,2020-12-06,2020-12-11,5,87.7845528,1.1465349,815.7421,state,fb-survey
29,ne,smoothed_wearing_mask,2020-12-06,2020-12-11,5,90.6101559,0.6428532,2058.7882,state,fb-survey
30,nh,smoothed_wearing_mask,2020-12-06,2020-12-11,5,94.7058789,0.5246115,1821.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-12-06,2020-12-11,5,95.7009155,0.2695398,5662.9966,state,fb-survey
32,nm,smoothed_wearing_mask,2020-12-06,2020-12-11,5,94.7153696,0.4485902,2487.3424,state,fb-survey
33,nv,smoothed_wearing_mask,2020-12-06,2020-12-11,5,93.1607967,0.5630913,2009.4681,state,fb-survey
34,ny,smoothed_wearing_mask,2020-12-06,2020-12-11,5,96.3398445,0.1659834,12799.0,state,fb-survey
35,oh,smoothed_wearing_mask,2020-12-06,2020-12-11,5,93.3537259,0.2345727,11275.9936,state,fb-survey
36,ok,smoothed_wearing_mask,2020-12-06,2020-12-11,5,87.3397601,0.524755,4015.51,state,fb-survey
37,or,smoothed_wearing_mask,2020-12-06,2020-12-11,5,93.7883485,0.3706313,4241.0345,state,fb-survey
38,pa,smoothed_wearing_mask,2020-12-06,2020-12-11,5,93.645052,0.222425,12029.0072,state,fb-survey
39,ri,smoothed_wearing_mask,2020-12-06,2020-12-11,5,96.8093884,0.4817358,1330.986,state,fb-survey
40,sc,smoothed_wearing_mask,2020-12-06,2020-12-11,5,88.8398037,0.4412175,5093.0045,state,fb-survey
41,sd,smoothed_wearing_mask,2020-12-06,2020-12-11,5,81.6481835,1.1574369,1118.487,state,fb-survey
42,tn,smoothed_wearing_mask,2020-12-06,2020-12-11,5,88.7968933,0.4112354,5882.4109,state,fb-survey
43,tx,smoothed_wearing_mask,2020-12-06,2020-12-11,5,92.1541239,0.2034583,17466.4871,state,fb-survey
44,ut,smoothed_wearing_mask,2020-12-06,2020-12-11,5,92.2264892,0.4917884,2964.2599,state,fb-survey
45,va,smoothed_wearing_mask,2020-12-06,2020-12-11,5,93.8737371,0.285943,7033.6508,state,fb-survey
46,vt,smoothed_wearing_mask,2020-12-06,2020-12-11,5,95.9067425,0.6381463,964.0016,state,fb-survey
47,wa,smoothed_wearing_mask,2020-12-06,2020-12-11,5,95.6135827,0.250011,6709.8276,state,fb-survey
48,wi,smoothed_wearing_mask,2020-12-06,2020-12-11,5,90.8339001,0.384798,5622.9863,state,fb-survey
49,wv,smoothed_wearing_mask,2020-12-06,2020-12-11,5,93.0964754,0.524176,2339.1061,state,fb-survey
50,wy,smoothed_wearing_mask,2020-12-06,2020-12-11,5,80.2445185,1.5212956,684.9767,state,fb-survey
0,ak,smoothed_wearing_mask,2020-12-07,2020-12-12,5,88.1875,1.1418289,799.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-12-07,2020-12-12,5,87.5595701,0.5373041,3773.1027,state,fb-survey
2,ar,smoothed_wearing_mask,2020-12-07,2020-12-12,5,90.9685365,0.5520954,2695.3869,state,fb-survey
3,az,smoothed_wearing_mask,2020-12-07,2020-12-12,5,91.6167031,0.3612397,5885.7055,state,fb-survey
4,ca,smoothed_wearing_mask,2020-12-07,2020-12-12,5,94.7813795,0.1481257,22543.3312,state,fb-survey
5,co,smoothed_wearing_mask,2020-12-07,2020-12-12,5,93.9634672,0.3228794,5440.8407,state,fb-survey
6,ct,smoothed_wearing_mask,2020-12-07,2020-12-12,5,97.3855422,0.247723,4149.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-12-07,2020-12-12,5,98.8607595,0.5346525,394.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-12-07,2020-12-12,5,96.3344316,0.5395492,1213.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-12-07,2020-12-12,5,89.1058541,0.2511647,15388.0008,state,fb-survey
10,ga,smoothed_wearing_mask,2020-12-07,2020-12-12,5,86.924798,0.4322547,6082.9282,state,fb-survey
11,hi,smoothed_wearing_mask,2020-12-07,2020-12-12,5,95.2777778,0.7074393,899.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-12-07,2020-12-12,5,89.6298264,0.4864786,3927.454,state,fb-survey
13,id,smoothed_wearing_mask,2020-12-07,2020-12-12,5,83.0349107,0.8245936,2071.7483,state,fb-survey
14,il,smoothed_wearing_mask,2020-12-07,2020-12-12,5,94.3547899,0.2210386,10902.0433,state,fb-survey
15,in,smoothed_wearing_mask,2020-12-07,2020-12-12,5,92.0840811,0.3426627,6208.0088,state,fb-survey
16,ks,smoothed_wearing_mask,2020-12-07,2020-12-12,5,90.5162293,0.5154369,3231.1448,state,fb-survey
17,ky,smoothed_wearing_mask,2020-12-07,2020-12-12,5,92.6469998,0.4115092,4022.8786,state,fb-survey
18,la,smoothed_wearing_mask,2020-12-07,2020-12-12,5,86.658789,0.5513671,3802.998,state,fb-survey
19,ma,smoothed_wearing_mask,2020-12-07,2020-12-12,5,96.9946916,0.2437304,4907.0155,state,fb-survey
20,md,smoothed_wearing_mask,2020-12-07,2020-12-12,5,97.0117537,0.2692769,3997.9977,state,fb-survey
21,me,smoothed_wearing_mask,2020-12-07,2020-12-12,5,93.0707417,0.55243,2113.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-12-07,2020-12-12,5,94.6328514,0.2109748,11411.0205,state,fb-survey
23,mn,smoothed_wearing_mask,2020-12-07,2020-12-12,5,94.3871827,0.3353049,4712.0948,state,fb-survey
24,mo,smoothed_wearing_mask,2020-12-07,2020-12-12,5,87.026757,0.4667317,5182.8272,state,fb-survey
25,ms,smoothed_wearing_mask,2020-12-07,2020-12-12,5,88.3709392,0.6430077,2485.5456,state,fb-survey
26,mt,smoothed_wearing_mask,2020-12-07,2020-12-12,5,87.767939,0.8607564,1449.0222,state,fb-survey
27,nc,smoothed_wearing_mask,2020-12-07,2020-12-12,5,92.210374,0.285503,8812.0111,state,fb-survey
28,nd,smoothed_wearing_mask,2020-12-07,2020-12-12,5,87.2083466,1.1847719,794.722,state,fb-survey
29,ne,smoothed_wearing_mask,2020-12-07,2020-12-12,5,90.7845859,0.6331594,2086.8964,state,fb-survey
30,nh,smoothed_wearing_mask,2020-12-07,2020-12-12,5,94.9913664,0.5049773,1865.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-12-07,2020-12-12,5,95.8876337,0.263553,5676.9962,state,fb-survey
32,nm,smoothed_wearing_mask,2020-12-07,2020-12-12,5,94.5189056,0.4796118,2252.196,state,fb-survey
33,nv,smoothed_wearing_mask,2020-12-07,2020-12-12,5,92.6541495,0.5784487,2034.1231,state,fb-survey
34,ny,smoothed_wearing_mask,2020-12-07,2020-12-12,5,96.473936,0.1628182,12832.0002,state,fb-survey
35,oh,smoothed_wearing_mask,2020-12-07,2020-12-12,5,93.5619095,0.2305755,11329.9964,state,fb-survey
36,ok,smoothed_wearing_mask,2020-12-07,2020-12-12,5,87.2630014,0.5292688,3967.7529,state,fb-survey
37,or,smoothed_wearing_mask,2020-12-07,2020-12-12,5,93.5802862,0.3735178,4306.0347,state,fb-survey
38,pa,smoothed_wearing_mask,2020-12-07,2020-12-12,5,93.855419,0.2189126,12034.0078,state,fb-survey
39,ri,smoothed_wearing_mask,2020-12-07,2020-12-12,5,96.8052737,0.4881256,1297.9845,state,fb-survey
40,sc,smoothed_wearing_mask,2020-12-07,2020-12-12,5,88.8123361,0.4391554,5152.0043,state,fb-survey
41,sd,smoothed_wearing_mask,2020-12-07,2020-12-12,5,82.0215689,1.1534436,1108.376,state,fb-survey
42,tn,smoothed_wearing_mask,2020-12-07,2020-12-12,5,88.9675458,0.4069062,5928.0933,state,fb-survey
43,tx,smoothed_wearing_mask,2020-12-07,2020-12-12,5,92.2295438,0.202847,17417.2463,state,fb-survey
44,ut,smoothed_wearing_mask,2020-12-07,2020-12-12,5,92.4928523,0.4862885,2936.2647,state,fb-survey
45,va,smoothed_wearing_mask,2020-12-07,2020-12-12,5,94.0669233,0.2799407,7121.721,state,fb-survey
46,vt,smoothed_wearing_mask,2020-12-07,2020-12-12,5,96.4248764,0.598,964.0016,state,fb-survey
47,wa,smoothed_wearing_mask,2020-12-07,2020-12-12,5,95.6820769,0.2474588,6746.8274,state,fb-survey
48,wi,smoothed_wearing_mask,2020-12-07,2020-12-12,5,90.5590848,0.3908376,5596.9774,state,fb-survey
49,wv,smoothed_wearing_mask,2020-12-07,2020-12-12,5,92.9929364,0.5221315,2390.1557,state,fb-survey
50,wy,smoothed_wearing_mask,2020-12-07,2020-12-12,5,79.5846725,1.5213887,701.9488,state,fb-survey
0,ak,smoothed_wearing_mask,2020-12-08,2020-12-13,5,88.1806931,1.1364386,807.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-12-08,2020-12-13,5,87.6750181,0.5396111,3711.0809,state,fb-survey
2,ar,smoothed_wearing_mask,2020-12-08,2020-12-13,5,91.0479573,0.5520588,2674.3715,state,fb-survey
3,az,smoothed_wearing_mask,2020-12-08,2020-12-13,5,92.0505998,0.3558299,5779.3103,state,fb-survey
4,ca,smoothed_wearing_mask,2020-12-08,2020-12-13,5,94.8943297,0.1466337,22533.336,state,fb-survey
5,co,smoothed_wearing_mask,2020-12-08,2020-12-13,5,94.0097071,0.3254783,5315.8986,state,fb-survey
6,ct,smoothed_wearing_mask,2020-12-08,2020-12-13,5,97.3080637,0.2515094,4141.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-12-08,2020-12-13,5,99.1048593,0.4769368,390.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-12-08,2020-12-13,5,96.2115135,0.5511305,1200.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-12-08,2020-12-13,5,89.1441389,0.250785,15387.0008,state,fb-survey
10,ga,smoothed_wearing_mask,2020-12-08,2020-12-13,5,86.7844245,0.4401547,5919.9385,state,fb-survey
11,hi,smoothed_wearing_mask,2020-12-08,2020-12-13,5,95.8100559,0.670102,894.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-12-08,2020-12-13,5,89.9320274,0.4883616,3796.412,state,fb-survey
13,id,smoothed_wearing_mask,2020-12-08,2020-12-13,5,82.9240588,0.8414858,1999.7313,state,fb-survey
14,il,smoothed_wearing_mask,2020-12-08,2020-12-13,5,94.5369096,0.2197188,10698.0652,state,fb-survey
15,in,smoothed_wearing_mask,2020-12-08,2020-12-13,5,91.8199788,0.3496958,6142.0122,state,fb-survey
16,ks,smoothed_wearing_mask,2020-12-08,2020-12-13,5,90.7086844,0.5165889,3158.1737,state,fb-survey
17,ky,smoothed_wearing_mask,2020-12-08,2020-12-13,5,92.9570898,0.4071745,3948.8757,state,fb-survey
18,la,smoothed_wearing_mask,2020-12-08,2020-12-13,5,87.0325862,0.5491081,3742.9979,state,fb-survey
19,ma,smoothed_wearing_mask,2020-12-08,2020-12-13,5,97.1153726,0.2407077,4835.0145,state,fb-survey
20,md,smoothed_wearing_mask,2020-12-08,2020-12-13,5,96.9609056,0.2726491,3963.9904,state,fb-survey
21,me,smoothed_wearing_mask,2020-12-08,2020-12-13,5,93.5087111,0.5354367,2117.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-12-08,2020-12-13,5,94.4911902,0.2158534,11172.0123,state,fb-survey
23,mn,smoothed_wearing_mask,2020-12-08,2020-12-13,5,94.4306026,0.3372807,4623.1502,state,fb-survey
24,mo,smoothed_wearing_mask,2020-12-08,2020-12-13,5,87.5141176,0.4648478,5056.7995,state,fb-survey
25,ms,smoothed_wearing_mask,2020-12-08,2020-12-13,5,88.3161644,0.6403221,2516.6835,state,fb-survey
26,mt,smoothed_wearing_mask,2020-12-08,2020-12-13,5,87.8962958,0.8571501,1448.0217,state,fb-survey
27,nc,smoothed_wearing_mask,2020-12-08,2020-12-13,5,92.3765516,0.283404,8768.0119,state,fb-survey
28,nd,smoothed_wearing_mask,2020-12-08,2020-12-13,5,87.2168317,1.1726622,810.7612,state,fb-survey
29,ne,smoothed_wearing_mask,2020-12-08,2020-12-13,5,91.2913672,0.6212507,2059.8987,state,fb-survey
30,nh,smoothed_wearing_mask,2020-12-08,2020-12-13,5,95.4764196,0.4867685,1822.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-12-08,2020-12-13,5,95.8311273,0.2653962,5671.9965,state,fb-survey
32,nm,smoothed_wearing_mask,2020-12-08,2020-12-13,5,94.8659653,0.4892862,2034.4323,state,fb-survey
33,nv,smoothed_wearing_mask,2020-12-08,2020-12-13,5,92.444878,0.5884323,2017.1183,state,fb-survey
34,ny,smoothed_wearing_mask,2020-12-08,2020-12-13,5,96.4476385,0.1640102,12736.9998,state,fb-survey
35,oh,smoothed_wearing_mask,2020-12-08,2020-12-13,5,93.6678638,0.2310644,11108.9931,state,fb-survey
36,ok,smoothed_wearing_mask,2020-12-08,2020-12-13,5,87.2721622,0.5294399,3962.7526,state,fb-survey
37,or,smoothed_wearing_mask,2020-12-08,2020-12-13,5,93.8507871,0.3698468,4219.0409,state,fb-survey
38,pa,smoothed_wearing_mask,2020-12-08,2020-12-13,5,93.5144496,0.2263942,11833.0072,state,fb-survey
39,ri,smoothed_wearing_mask,2020-12-08,2020-12-13,5,96.9427675,0.4791387,1290.9855,state,fb-survey
40,sc,smoothed_wearing_mask,2020-12-08,2020-12-13,5,88.9489109,0.4394975,5089.0042,state,fb-survey
41,sd,smoothed_wearing_mask,2020-12-08,2020-12-13,5,82.0974548,1.1433691,1124.2724,state,fb-survey
42,tn,smoothed_wearing_mask,2020-12-08,2020-12-13,5,88.6025554,0.4148727,5867.1075,state,fb-survey
43,tx,smoothed_wearing_mask,2020-12-08,2020-12-13,5,92.2377409,0.2041543,17178.2758,state,fb-survey
44,ut,smoothed_wearing_mask,2020-12-08,2020-12-13,5,92.4276544,0.4937108,2871.357,state,fb-survey
45,va,smoothed_wearing_mask,2020-12-08,2020-12-13,5,94.0672652,0.2807456,7080.5571,state,fb-survey
46,vt,smoothed_wearing_mask,2020-12-08,2020-12-13,5,97.0031599,0.553175,950.0017,state,fb-survey
47,wa,smoothed_wearing_mask,2020-12-08,2020-12-13,5,95.6364853,0.2526273,6538.8198,state,fb-survey
48,wi,smoothed_wearing_mask,2020-12-08,2020-12-13,5,90.6043059,0.3954761,5442.9863,state,fb-survey
49,wv,smoothed_wearing_mask,2020-12-08,2020-12-13,5,92.3109736,0.5483931,2360.1559,state,fb-survey
50,wy,smoothed_wearing_mask,2020-12-08,2020-12-13,5,78.4977133,1.5697448,684.9889,state,fb-survey
0,ak,smoothed_wearing_mask,2020-12-09,2020-12-14,5,88.343949,1.1460567,784.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-12-09,2020-12-14,5,87.8005255,0.5380385,3700.084,state,fb-survey
2,ar,smoothed_wearing_mask,2020-12-09,2020-12-14,5,91.2112736,0.5505877,2644.3651,state,fb-survey
3,az,smoothed_wearing_mask,2020-12-09,2020-12-14,5,92.5051223,0.3494909,5676.2107,state,fb-survey
4,ca,smoothed_wearing_mask,2020-12-09,2020-12-14,5,95.1085332,0.1437343,22518.3983,state,fb-survey
5,co,smoothed_wearing_mask,2020-12-09,2020-12-14,5,93.8729447,0.3331912,5180.8987,state,fb-survey
6,ct,smoothed_wearing_mask,2020-12-09,2020-12-14,5,97.2449471,0.2539294,4155.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-12-09,2020-12-14,5,99.0463215,0.5080186,366.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-12-09,2020-12-14,5,96.4315226,0.5315279,1218.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-12-09,2020-12-14,5,89.4710819,0.2492614,15162.0014,state,fb-survey
10,ga,smoothed_wearing_mask,2020-12-09,2020-12-14,5,86.8980262,0.4449811,5749.9419,state,fb-survey
11,hi,smoothed_wearing_mask,2020-12-09,2020-12-14,5,95.186863,0.7207229,882.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-12-09,2020-12-14,5,90.2751496,0.4841523,3745.3044,state,fb-survey
13,id,smoothed_wearing_mask,2020-12-09,2020-12-14,5,82.8769048,0.8549,1941.7136,state,fb-survey
14,il,smoothed_wearing_mask,2020-12-09,2020-12-14,5,94.4545459,0.2235087,10485.0664,state,fb-survey
15,in,smoothed_wearing_mask,2020-12-09,2020-12-14,5,91.6845035,0.3541697,6078.0092,state,fb-survey
16,ks,smoothed_wearing_mask,2020-12-09,2020-12-14,5,90.7332642,0.5234077,3069.1145,state,fb-survey
17,ky,smoothed_wearing_mask,2020-12-09,2020-12-14,5,93.2190263,0.4036201,3880.1727,state,fb-survey
18,la,smoothed_wearing_mask,2020-12-09,2020-12-14,5,86.8428258,0.5594258,3650.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-12-09,2020-12-14,5,97.0341519,0.2456275,4770.013,state,fb-survey
20,md,smoothed_wearing_mask,2020-12-09,2020-12-14,5,96.6770077,0.2882676,3865.9906,state,fb-survey
21,me,smoothed_wearing_mask,2020-12-09,2020-12-14,5,93.6181939,0.5305867,2122.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-12-09,2020-12-14,5,94.7109793,0.2125499,11088.0131,state,fb-survey
23,mn,smoothed_wearing_mask,2020-12-09,2020-12-14,5,94.4825583,0.3402786,4502.1504,state,fb-survey
24,mo,smoothed_wearing_mask,2020-12-09,2020-12-14,5,87.8094451,0.4665923,4916.8803,state,fb-survey
25,ms,smoothed_wearing_mask,2020-12-09,2020-12-14,5,88.5572614,0.644619,2438.6415,state,fb-survey
26,mt,smoothed_wearing_mask,2020-12-09,2020-12-14,5,88.2731043,0.8596709,1400.706,state,fb-survey
27,nc,smoothed_wearing_mask,2020-12-09,2020-12-14,5,92.6683331,0.2782393,8776.0108,state,fb-survey
28,nd,smoothed_wearing_mask,2020-12-09,2020-12-14,5,87.4807002,1.1973144,763.9693,state,fb-survey
29,ne,smoothed_wearing_mask,2020-12-09,2020-12-14,5,91.3184935,0.631807,1986.0261,state,fb-survey
30,nh,smoothed_wearing_mask,2020-12-09,2020-12-14,5,95.549323,0.4911659,1762.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-12-09,2020-12-14,5,95.9741609,0.2615058,5649.9958,state,fb-survey
32,nm,smoothed_wearing_mask,2020-12-09,2020-12-14,5,94.279857,0.5237826,1965.7288,state,fb-survey
33,nv,smoothed_wearing_mask,2020-12-09,2020-12-14,5,92.7585341,0.5803921,1994.056,state,fb-survey
34,ny,smoothed_wearing_mask,2020-12-09,2020-12-14,5,96.6990531,0.1594427,12555.9998,state,fb-survey
35,oh,smoothed_wearing_mask,2020-12-09,2020-12-14,5,93.8084294,0.2307432,10908.9943,state,fb-survey
36,ok,smoothed_wearing_mask,2020-12-09,2020-12-14,5,86.8414108,0.5433213,3870.9964,state,fb-survey
37,or,smoothed_wearing_mask,2020-12-09,2020-12-14,5,93.6261005,0.379985,4133.036,state,fb-survey
38,pa,smoothed_wearing_mask,2020-12-09,2020-12-14,5,93.7004861,0.2242473,11738.0074,state,fb-survey
39,ri,smoothed_wearing_mask,2020-12-09,2020-12-14,5,96.9732266,0.4744378,1303.987,state,fb-survey
40,sc,smoothed_wearing_mask,2020-12-09,2020-12-14,5,89.4062717,0.433719,5035.0042,state,fb-survey
41,sd,smoothed_wearing_mask,2020-12-09,2020-12-14,5,82.5561289,1.1610016,1068.3819,state,fb-survey
42,tn,smoothed_wearing_mask,2020-12-09,2020-12-14,5,88.6500961,0.4166929,5794.8094,state,fb-survey
43,tx,smoothed_wearing_mask,2020-12-09,2020-12-14,5,92.4076748,0.2042826,16812.0284,state,fb-survey
44,ut,smoothed_wearing_mask,2020-12-09,2020-12-14,5,92.9170016,0.4883907,2759.1644,state,fb-survey
45,va,smoothed_wearing_mask,2020-12-09,2020-12-14,5,94.016339,0.2825189,7048.151,state,fb-survey
46,vt,smoothed_wearing_mask,2020-12-09,2020-12-14,5,97.1627442,0.5435732,933.0011,state,fb-survey
47,wa,smoothed_wearing_mask,2020-12-09,2020-12-14,5,95.7177946,0.2520317,6452.824,state,fb-survey
48,wi,smoothed_wearing_mask,2020-12-09,2020-12-14,5,90.5525413,0.3983212,5391.9868,state,fb-survey
49,wv,smoothed_wearing_mask,2020-12-09,2020-12-14,5,92.1140653,0.5665424,2263.1552,state,fb-survey
50,wy,smoothed_wearing_mask,2020-12-09,2020-12-14,5,79.5483642,1.5400231,685.9695,state,fb-survey
0,ak,smoothed_wearing_mask,2020-12-10,2020-12-15,5,87.435567,1.1905967,775.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-12-10,2020-12-15,5,88.0663947,0.5373225,3640.0874,state,fb-survey
2,ar,smoothed_wearing_mask,2020-12-10,2020-12-15,5,91.1565229,0.5538517,2627.9908,state,fb-survey
