,time_value,trend,geo_value
5751,2021-01-27,75,nj
5752,2021-01-27,54,nm
5753,2021-01-27,66,nv
5754,2021-01-27,79,ny
5755,2021-01-27,51,oh
5756,2021-01-27,59,ok
5757,2021-01-27,85,or
5758,2021-01-27,44,pa
5759,2021-01-27,33,ri
5760,2021-01-27,71,sc
5761,2021-01-27,46,sd
5762,2021-01-27,62,tn
5763,2021-01-27,68,tx
5764,2021-01-27,81,us
5765,2021-01-27,38,ut
5766,2021-01-27,100,va
5767,2021-01-27,28,vt
5768,2021-01-27,68,wa
5769,2021-01-27,56,wi
5770,2021-01-27,29,wv
5771,2021-01-27,26,wy
5772,2021-01-28,31,ak
5773,2021-01-28,69,al
5774,2021-01-28,66,ar
5775,2021-01-28,67,az
5776,2021-01-28,76,ca
5777,2021-01-28,87,co
5778,2021-01-28,50,ct
5779,2021-01-28,96,dc
5780,2021-01-28,15,de
5781,2021-01-28,86,fl
5782,2021-01-28,91,ga
5783,2021-01-28,45,hi
5784,2021-01-28,35,ia
5785,2021-01-28,45,id
5786,2021-01-28,67,il
5787,2021-01-28,64,in
5788,2021-01-28,67,ks
5789,2021-01-28,91,ky
5790,2021-01-28,73,la
5791,2021-01-28,92,ma
5792,2021-01-28,82,md
5793,2021-01-28,31,me
5794,2021-01-28,73,mi
5795,2021-01-28,61,mn
5796,2021-01-28,64,mo
5797,2021-01-28,52,ms
5798,2021-01-28,43,mt
5799,2021-01-28,57,nc
5800,2021-01-28,5,nd
5801,2021-01-28,39,ne
5802,2021-01-28,58,nh
5803,2021-01-28,76,nj
5804,2021-01-28,32,nm
5805,2021-01-28,87,nv
5806,2021-01-28,80,ny
5807,2021-01-28,65,oh
5808,2021-01-28,56,ok
5809,2021-01-28,100,or
5810,2021-01-28,46,pa
5811,2021-01-28,47,ri
5812,2021-01-28,76,sc
5813,2021-01-28,26,sd
5814,2021-01-28,81,tn
5815,2021-01-28,61,tx
5816,2021-01-28,83,us
5817,2021-01-28,54,ut
5818,2021-01-28,82,va
5819,2021-01-28,56,vt
5820,2021-01-28,78,wa
5821,2021-01-28,100,wi
5822,2021-01-28,40,wv
5823,2021-01-28,54,wy
5824,2021-01-29,42,ak
5825,2021-01-29,56,al
5826,2021-01-29,43,ar
5827,2021-01-29,70,az
5828,2021-01-29,65,ca
5829,2021-01-29,80,co
5830,2021-01-29,54,ct
5831,2021-01-29,84,dc
5832,2021-01-29,57,de
5833,2021-01-29,82,fl
5834,2021-01-29,62,ga
5835,2021-01-29,35,hi
5836,2021-01-29,32,ia
5837,2021-01-29,37,id
5838,2021-01-29,56,il
5839,2021-01-29,78,in
5840,2021-01-29,60,ks
5841,2021-01-29,44,ky
5842,2021-01-29,27,la
5843,2021-01-29,84,ma
5844,2021-01-29,66,md
5845,2021-01-29,56,me
5846,2021-01-29,73,mi
5847,2021-01-29,51,mn
5848,2021-01-29,51,mo
5849,2021-01-29,78,ms
5850,2021-01-29,50,mt
5851,2021-01-29,51,nc
5852,2021-01-29,14,nd
5853,2021-01-29,48,ne
5854,2021-01-29,28,nh
5855,2021-01-29,73,nj
5856,2021-01-29,69,nm
5857,2021-01-29,53,nv
5858,2021-01-29,82,ny
5859,2021-01-29,41,oh
5860,2021-01-29,42,ok
5861,2021-01-29,75,or
5862,2021-01-29,38,pa
5863,2021-01-29,29,ri
5864,2021-01-29,61,sc
5865,2021-01-29,47,sd
5866,2021-01-29,75,tn
5867,2021-01-29,59,tx
5868,2021-01-29,72,us
5869,2021-01-29,48,ut
5870,2021-01-29,69,va
5871,2021-01-29,37,vt
5872,2021-01-29,86,wa
5873,2021-01-29,54,wi
5874,2021-01-29,39,wv
5875,2021-01-29,0,wy
5876,2021-01-30,23,ak
5877,2021-01-30,80,al
5878,2021-01-30,64,ar
5879,2021-01-30,81,az
5880,2021-01-30,70,ca
5881,2021-01-30,61,co
5882,2021-01-30,44,ct
5883,2021-01-30,67,dc
5884,2021-01-30,24,de
5885,2021-01-30,86,fl
5886,2021-01-30,64,ga
5887,2021-01-30,57,hi
5888,2021-01-30,36,ia
5889,2021-01-30,36,id
5890,2021-01-30,61,il
5891,2021-01-30,66,in
5892,2021-01-30,50,ks
5893,2021-01-30,54,ky
5894,2021-01-30,61,la
5895,2021-01-30,95,ma
5896,2021-01-30,72,md
5897,2021-01-30,28,me
5898,2021-01-30,60,mi
5899,2021-01-30,75,mn
5900,2021-01-30,62,mo
5901,2021-01-30,64,ms
5902,2021-01-30,62,mt
5903,2021-01-30,55,nc
5904,2021-01-30,28,nd
5905,2021-01-30,56,ne
5906,2021-01-30,15,nh
5907,2021-01-30,65,nj
5908,2021-01-30,70,nm
5909,2021-01-30,48,nv
5910,2021-01-30,85,ny
5911,2021-01-30,58,oh
5912,2021-01-30,45,ok
5913,2021-01-30,61,or
5914,2021-01-30,46,pa
5915,2021-01-30,39,ri
5916,2021-01-30,68,sc
5917,2021-01-30,31,sd
5918,2021-01-30,70,tn
5919,2021-01-30,70,tx
5920,2021-01-30,73,us
5921,2021-01-30,40,ut
5922,2021-01-30,73,va
5923,2021-01-30,28,vt
5924,2021-01-30,90,wa
5925,2021-01-30,46,wi
5926,2021-01-30,24,wv
5927,2021-01-30,20,wy
5928,2021-01-31,45,ak
5929,2021-01-31,67,al
5930,2021-01-31,61,ar
5931,2021-01-31,65,az
5932,2021-01-31,76,ca
5933,2021-01-31,69,co
5934,2021-01-31,69,ct
5935,2021-01-31,63,dc
5936,2021-01-31,56,de
5937,2021-01-31,83,fl
5938,2021-01-31,77,ga
5939,2021-01-31,50,hi
5940,2021-01-31,39,ia
5941,2021-01-31,37,id
5942,2021-01-31,62,il
5943,2021-01-31,60,in
5944,2021-01-31,67,ks
5945,2021-01-31,47,ky
5946,2021-01-31,80,la
5947,2021-01-31,70,ma
5948,2021-01-31,55,md
5949,2021-01-31,17,me
5950,2021-01-31,65,mi
5951,2021-01-31,74,mn
5952,2021-01-31,62,mo
5953,2021-01-31,39,ms
5954,2021-01-31,16,mt
5955,2021-01-31,49,nc
5956,2021-01-31,21,nd
5957,2021-01-31,58,ne
5958,2021-01-31,40,nh
5959,2021-01-31,65,nj
5960,2021-01-31,36,nm
5961,2021-01-31,51,nv
5962,2021-01-31,78,ny
5963,2021-01-31,40,oh
5964,2021-01-31,71,ok
5965,2021-01-31,61,or
5966,2021-01-31,44,pa
5967,2021-01-31,37,ri
5968,2021-01-31,46,sc
5969,2021-01-31,23,sd
5970,2021-01-31,62,tn
5971,2021-01-31,59,tx
5972,2021-01-31,76,us
5973,2021-01-31,28,ut
5974,2021-01-31,56,va
5975,2021-01-31,60,vt
5976,2021-01-31,82,wa
5977,2021-01-31,34,wi
5978,2021-01-31,34,wv
5979,2021-01-31,30,wy
