,geo_value,time_value,value,sample_size,positive,negative,trend
5410,ar,2021-01-21,92.1358,2676.5335,2466.0456,210.4879,100
5411,az,2021-01-21,93.5671,5478.6393,5126.2036,352.4357,64
5412,ca,2021-01-21,96.3481,24383.9275,23493.4611,890.4664,72
5413,co,2021-01-21,94.4097,4711.869,4448.46,263.409,78
5414,ct,2021-01-21,97.5256,3899.0,3802.5247,96.4753,76
5415,dc,2021-01-21,97.7273,417.0,407.5227,9.4773,74
5416,de,2021-01-21,96.3372,1132.0073,1090.5439,41.4634,44
5417,fl,2021-01-21,91.2542,16869.9988,15394.5867,1475.4121,71
5418,ga,2021-01-21,90.0886,6662.9304,6002.5382,660.3922,63
5419,hi,2021-01-21,96.3557,1028.0,990.5364,37.4636,30
5420,ia,2021-01-21,90.9014,3399.6069,3090.29,309.3169,32
5421,id,2021-01-21,85.4941,1808.6121,1546.2571,262.355,46
5422,il,2021-01-21,95.1038,10405.0211,9895.5705,509.4506,71
5423,in,2021-01-21,93.2734,5953.0,5552.5675,400.4325,72
5424,ks,2021-01-21,91.5657,2827.0871,2588.6422,238.4449,32
5425,ky,2021-01-21,93.8741,3990.2041,3745.7695,244.4346,80
5426,la,2021-01-21,90.2218,3900.5543,3519.152,381.4023,76
5427,ma,2021-01-21,97.9086,5187.014,5078.5349,108.4791,69
5428,md,2021-01-21,97.5487,4261.9909,4157.5154,104.4755,81
5429,me,2021-01-21,96.0544,2039.2234,1958.7629,80.4605,46
5430,mi,2021-01-21,94.36,10788.0198,10179.5764,608.4434,63
5431,mn,2021-01-21,93.9222,4138.2361,3886.7243,251.5118,65
5432,mo,2021-01-21,88.3151,4796.0138,4235.6052,560.4086,79
5433,ms,2021-01-21,91.5,2570.2611,2351.7893,218.4718,76
5434,mt,2021-01-21,88.8956,1302.3529,1157.7349,144.618,14
5435,nc,2021-01-21,94.4629,9616.0113,9083.5663,532.445,38
5436,nd,2021-01-21,86.5545,687.179,594.7847,92.3943,33
5437,ne,2021-01-21,89.9733,1798.9164,1618.5451,180.3713,60
5438,nh,2021-01-21,95.299,1817.7766,1732.3236,85.453,51
5439,nj,2021-01-21,96.9556,5697.9973,5524.5278,173.4695,56
5440,nm,2021-01-21,96.1307,1950.2391,1874.7781,75.461,27
5441,nv,2021-01-21,95.1572,1970.9511,1875.5024,95.4487,93
5442,ny,2021-01-21,97.1423,13524.0016,13137.5301,386.4715,74
5443,oh,2021-01-21,94.719,10499.0075,9944.5596,554.4479,52
5444,ok,2021-01-21,90.5256,4046.7527,3663.3477,383.405,70
5445,or,2021-01-21,94.8092,4150.621,3935.1696,215.4514,85
5446,pa,2021-01-21,95.1053,11491.0068,10928.5557,562.4511,45
5447,ri,2021-01-21,97.9729,1108.986,1086.5063,22.4797,56
5448,sc,2021-01-21,91.8063,5668.0022,5203.5834,464.4188,56
5449,sd,2021-01-21,82.717,879.4517,727.4564,151.9953,44
5450,tn,2021-01-21,90.2177,5687.7799,5131.3831,556.3968,85
5451,tx,2021-01-21,94.418,18657.2498,17615.8053,1041.4445,72
5452,us,2021-01-21,93.1119,265382.278,249443.6571,15938.6209,76
5453,ut,2021-01-21,93.5065,2702.2496,2526.7782,175.4714,44
5454,va,2021-01-21,96.0861,7972.774,7660.7259,312.0481,91
5455,vt,2021-01-21,97.0911,910.0014,883.5302,26.4712,47
5456,wa,2021-01-21,96.1197,6969.9537,6699.4959,270.4578,58
5457,wi,2021-01-21,91.7713,5254.9791,4822.5608,432.4183,34
5458,wv,2021-01-21,94.7248,2321.2047,2198.7574,122.4473,35
5459,wy,2021-01-21,81.4005,619.9774,504.665,115.3124,45
5460,ak,2021-01-22,89.0436,825.0,734.6096,90.3904,31
5461,al,2021-01-22,90.9242,3905.1045,3550.6858,354.4187,85
5462,ar,2021-01-22,92.0668,2665.8402,2454.3529,211.4873,55
5463,az,2021-01-22,93.5871,5448.9315,5099.4956,349.4359,71
5464,ca,2021-01-22,96.3701,24201.0033,23322.5367,878.4666,74
5465,co,2021-01-22,94.4807,4736.9018,4475.4582,261.4436,73
5466,ct,2021-01-22,97.5336,3871.0,3775.5247,95.4753,48
5467,dc,2021-01-22,97.8643,397.0,388.5214,8.4786,76
5468,de,2021-01-22,96.7335,1147.0073,1109.54,37.4673,45
5469,fl,2021-01-22,91.1585,16856.9987,15366.5876,1490.4111,100
5470,ga,2021-01-22,90.1936,6662.9308,6009.539,653.3918,72
5471,hi,2021-01-22,96.872,1038.0,1005.5313,32.4687,26
5472,ia,2021-01-22,90.7773,3353.5173,3044.2341,309.2832,41
5473,id,2021-01-22,85.4708,1812.594,1549.2392,263.3548,21
5474,il,2021-01-22,95.115,10347.0213,9841.5706,505.4507,71
5475,in,2021-01-22,93.2971,5973.9998,5573.5671,400.4327,55
5476,ks,2021-01-22,91.6094,2854.0875,2614.6125,239.475,47
5477,ky,2021-01-22,93.8961,3955.4336,3713.9987,241.4349,49
5478,la,2021-01-22,90.3736,3868.5546,3496.1512,372.4034,77
5479,ma,2021-01-22,97.6837,5158.0135,5038.5367,119.4768,52
5480,md,2021-01-22,97.3814,4256.9908,4145.517,111.4738,83
5481,me,2021-01-22,95.6798,2001.2234,1914.7666,86.4568,82
5482,mi,2021-01-22,94.2787,10722.0209,10108.5785,613.4424,70
5483,mn,2021-01-22,93.8873,4163.1934,3908.7089,254.4845,63
5484,mo,2021-01-22,88.5114,4738.7059,4194.2955,544.4104,70
5485,ms,2021-01-22,91.4489,2543.1909,2325.7195,217.4714,58
5486,mt,2021-01-22,88.6902,1351.64,1198.7721,152.8679,36
5487,nc,2021-01-22,94.4823,9541.0118,9014.5667,526.4451,56
5488,nd,2021-01-22,87.5246,690.9072,604.7139,86.1933,24
5489,ne,2021-01-22,89.5625,1755.8946,1572.6237,183.2709,22
5490,nh,2021-01-22,95.3718,1824.7766,1740.3229,84.4537,23
5491,nj,2021-01-22,96.916,5721.9974,5545.5283,176.4691,81
5492,nm,2021-01-22,95.9241,1924.9495,1846.4906,78.4589,50
5493,nv,2021-01-22,94.701,1971.0219,1866.5778,104.4441,67
5494,ny,2021-01-22,97.1736,13426.0013,13046.5295,379.4718,82
5495,oh,2021-01-22,94.5396,10392.007,9824.561,567.446,58
5496,ok,2021-01-22,90.2959,4012.7531,3623.3505,389.4026,63
5497,or,2021-01-22,94.8427,4119.471,3907.0193,212.4517,72
5498,pa,2021-01-22,95.0464,11415.0072,10849.5567,565.4505,54
5499,ri,2021-01-22,97.8086,1116.9865,1092.5084,24.4781,35
5500,sc,2021-01-22,91.6828,5668.0013,5196.5836,471.4177,55
5501,sd,2021-01-22,82.6168,880.6187,727.5386,153.0801,20
5502,tn,2021-01-22,90.3573,5697.5503,5148.1523,549.398,72
5503,tx,2021-01-22,94.3628,18616.2484,17566.804,1049.4444,69
5504,us,2021-01-22,93.0833,264216.8098,248238.4577,15978.3521,78
5505,ut,2021-01-22,93.3692,2721.2157,2540.7772,180.4385,36
5506,va,2021-01-22,96.0464,7886.376,7574.5827,311.7933,82
5507,vt,2021-01-22,97.3234,877.0008,853.5274,23.4734,38
5508,wa,2021-01-22,96.1063,6945.9559,6675.4982,270.4577,71
5509,wi,2021-01-22,91.4008,5202.9786,4755.5639,447.4147,44
5510,wv,2021-01-22,94.6909,2325.2053,2201.7583,123.447,18
5511,wy,2021-01-22,80.1749,626.9687,502.6715,124.2972,18
5512,ak,2021-01-23,88.8679,794.0,705.6113,88.3887,46
5513,al,2021-01-23,90.6364,3849.1115,3488.6973,360.4142,92
5514,ar,2021-01-23,92.156,2657.9503,2449.4619,208.4884,60
5515,az,2021-01-23,93.6641,5531.0008,5180.5642,350.4366,89
5516,ca,2021-01-23,96.4946,24233.0163,23383.5513,849.465,87
5517,co,2021-01-23,94.2956,4740.8994,4470.4587,270.4407,78
5518,ct,2021-01-23,97.4793,3867.0,3769.5252,97.4748,54
5519,dc,2021-01-23,98.4185,410.0,403.5158,6.4842,100
5520,de,2021-01-23,96.6867,1161.0,1122.5331,38.4669,47
5521,fl,2021-01-23,91.1881,16924.9993,15433.5881,1491.4112,99
5522,ga,2021-01-23,90.5704,6695.9299,6064.5322,631.3977,88
5523,hi,2021-01-23,96.6634,1033.0,998.5334,34.4666,77
5524,ia,2021-01-23,90.582,3315.631,3003.3654,312.2656,36
5525,id,2021-01-23,85.3039,1805.6035,1540.2504,265.3531,27
5526,il,2021-01-23,95.044,10339.9986,9827.5484,512.4502,84
5527,in,2021-01-23,93.27,5949.9989,5549.5665,400.4324,84
5528,ks,2021-01-23,91.6833,2855.0578,2617.6114,237.4464,30
5529,ky,2021-01-23,93.7321,3915.7398,3670.3066,245.4332,50
5530,la,2021-01-23,90.4488,3825.7397,3460.3355,365.4042,51
5531,ma,2021-01-23,97.6948,5183.0125,5063.5356,119.4769,100
5532,md,2021-01-23,97.3728,4204.9984,4094.5247,110.4737,85
5533,me,2021-01-23,95.4527,1945.2234,1856.7689,88.4545,80
5534,mi,2021-01-23,94.2162,10658.0037,10041.5614,616.4423,72
5535,mn,2021-01-23,93.9365,4115.291,3865.7607,249.5303,74
5536,mo,2021-01-23,88.7524,4733.4105,4201.0145,532.396,69
5537,ms,2021-01-23,91.1812,2509.3498,2288.0554,221.2944,40
5538,mt,2021-01-23,89.5855,1333.4873,1194.6109,138.8764,31
5539,nc,2021-01-23,94.4663,9423.0107,8901.5656,521.4451,63
5540,nd,2021-01-23,87.1808,672.0074,585.8611,86.1463,33
5541,ne,2021-01-23,89.9476,1743.9195,1568.6141,175.3054,37
5542,nh,2021-01-23,95.305,1798.7766,1714.3236,84.453,35
5543,nj,2021-01-23,97.0059,5726.9973,5555.5273,171.47,87
5544,nm,2021-01-23,96.2696,1888.882,1818.4197,70.4623,34
5545,nv,2021-01-23,95.0399,1984.862,1886.4116,98.4504,60
5546,ny,2021-01-23,97.1498,13349.0013,12968.5298,380.4715,81
5547,oh,2021-01-23,94.4861,10400.0064,9826.5607,573.4457,70
5548,ok,2021-01-23,90.3134,3947.7535,3565.3508,382.4027,89
5549,or,2021-01-23,94.7687,4137.6199,3921.1677,216.4522,76
5550,pa,2021-01-23,95.1034,11507.0071,10943.556,563.4511,59
5551,ri,2021-01-23,97.5402,1116.9875,1089.5121,27.4754,69
5552,sc,2021-01-23,91.8066,5595.0017,5136.5827,458.419,100
5553,sd,2021-01-23,82.0102,895.485,734.3888,161.0962,29
5554,tn,2021-01-23,90.614,5672.2551,5139.8551,532.4,99
5555,tx,2021-01-23,94.2391,18633.2469,17559.8035,1073.4434,73
5556,us,2021-01-23,93.1076,263555.6679,247644.5115,15911.1564,88
5557,ut,2021-01-23,93.4146,2755.2205,2573.7792,181.4413,48
5558,va,2021-01-23,95.7386,7879.0565,7543.3017,335.7548,98
5559,vt,2021-01-23,97.7352,860.001,840.5234,19.4776,66
5560,wa,2021-01-23,96.2702,6875.9537,6619.4956,256.4581,80
5561,wi,2021-01-23,91.0984,5160.9972,4701.5854,459.4118,42
5562,wv,2021-01-23,94.9961,2307.205,2191.7548,115.4502,27
5563,wy,2021-01-23,80.6107,635.9607,512.6523,123.3084,47
5564,ak,2021-01-24,90.1923,779.0,702.5981,76.4019,22
5565,al,2021-01-24,90.6592,3837.117,3478.7009,358.4161,62
5566,ar,2021-01-24,92.2718,2620.1355,2417.646,202.4895,49
5567,az,2021-01-24,93.6375,5507.8083,5157.3719,350.4364,64
5568,ca,2021-01-24,96.4988,24205.1177,23357.6526,847.4651,74
5569,co,2021-01-24,94.343,4709.9295,4443.4884,266.4411,50
5570,ct,2021-01-24,97.3928,3892.0,3790.5261,101.4739,76
5571,dc,2021-01-24,98.467,423.0,416.5153,6.4847,79
5572,de,2021-01-24,97.0911,1185.0,1150.5291,34.4709,60
5573,fl,2021-01-24,91.2777,16903.9997,15429.5873,1474.4124,78
5574,ga,2021-01-24,90.5654,6702.9242,6070.5283,632.3959,91
5575,hi,2021-01-24,96.9891,1012.0,981.5301,30.4699,53
5576,ia,2021-01-24,90.3665,3344.4681,3022.2796,322.1885,47
5577,id,2021-01-24,85.4927,1836.3765,1569.9676,266.4089,49
5578,il,2021-01-24,94.9878,10263.9988,9749.5488,514.45,64
5579,in,2021-01-24,92.8403,5927.9981,5503.57,424.4281,57
5580,ks,2021-01-24,92.043,2871.0575,2642.6074,228.4501,26
5581,ky,2021-01-24,93.4335,3859.4302,3606.0,253.4302,86
5582,la,2021-01-24,90.5895,3808.5547,3450.1489,358.4058,97
5583,ma,2021-01-24,97.8265,5129.0135,5017.5352,111.4783,92
5584,md,2021-01-24,97.5543,4230.9983,4127.5228,103.4755,73
5585,me,2021-01-24,95.6649,1948.2234,1863.7668,84.4566,36
5586,mi,2021-01-24,94.2742,10801.003,10182.5601,618.4429,80
5587,mn,2021-01-24,94.2134,4122.1944,3883.6614,238.533,45
5588,mo,2021-01-24,88.8871,4746.4857,4219.0131,527.4726,45
5589,ms,2021-01-24,91.0689,2470.4881,2249.8461,220.642,56
5590,mt,2021-01-24,89.7927,1360.5891,1221.7102,138.8789,37
5591,nc,2021-01-24,94.2764,9390.0102,8852.5669,537.4433,54
5592,nd,2021-01-24,87.3622,679.6418,593.7499,85.8919,16
5593,ne,2021-01-24,89.9364,1751.9161,1575.6109,176.3052,27
5594,nh,2021-01-24,95.1383,1798.7766,1711.3252,87.4514,23
5595,nj,2021-01-24,97.1813,5763.9976,5601.5259,162.4717,100
5596,nm,2021-01-24,96.2366,2084.8495,2006.3876,78.4619,48
5597,nv,2021-01-24,94.8597,1993.0337,1890.5851,102.4486,85
5598,ny,2021-01-24,97.015,13282.0019,12885.5316,396.4703,96
5599,oh,2021-01-24,94.2853,10367.0059,9774.5623,592.4436,51
5600,ok,2021-01-24,90.2849,3956.7532,3572.351,384.4022,71
5601,or,2021-01-24,94.8161,4115.511,3902.1652,213.3458,47
5602,pa,2021-01-24,95.2011,11533.0067,10979.5546,553.4521,58
5603,ri,2021-01-24,97.8183,1121.9865,1097.5083,24.4782,30
5604,sc,2021-01-24,92.2266,5550.0024,5118.5795,431.4229,55
5605,sd,2021-01-24,82.5438,889.957,734.6047,155.3523,22
5606,tn,2021-01-24,90.4368,5713.5653,5167.1669,546.3984,92
5607,tx,2021-01-24,94.1437,18654.2494,17561.807,1092.4424,86
5608,us,2021-01-24,93.1815,263460.4693,247568.597,15891.8723,81
5609,ut,2021-01-24,93.3938,2762.4567,2579.9624,182.4943,48
5610,va,2021-01-24,95.8223,7709.6683,7387.5844,322.0839,82
5611,vt,2021-01-24,97.3214,839.0009,816.5275,22.4734,46
5612,wa,2021-01-24,96.3794,6889.955,6640.4958,249.4592,74
5613,wi,2021-01-24,91.0118,5177.998,4712.5869,465.4111,47
5614,wv,2021-01-24,94.8252,2308.2547,2188.8062,119.4485,35
5615,wy,2021-01-24,81.3172,627.9596,510.6391,117.3205,0
5616,ak,2021-01-25,91.2204,802.0,731.5878,70.4122,40
5617,al,2021-01-25,90.6429,3841.1225,3481.7065,359.416,67
5618,ar,2021-01-25,92.1505,2617.9488,2412.4539,205.4949,45
5619,az,2021-01-25,93.9434,5554.9329,5218.4935,336.4394,65
5620,ca,2021-01-25,96.4044,23959.1119,23097.6478,861.4641,66
5621,co,2021-01-25,94.3212,4708.869,4441.4621,267.4069,76
5622,ct,2021-01-25,97.2413,3787.0,3682.5276,104.4724,67
5623,dc,2021-01-25,98.4262,412.0,405.5157,6.4843,61
5624,de,2021-01-25,97.599,1186.0073,1157.5313,28.476,43
5625,fl,2021-01-25,91.1855,16953.9997,15459.5882,1494.4115,85
5626,ga,2021-01-25,90.6386,6669.9186,6045.5218,624.3968,83
5627,hi,2021-01-25,97.127,991.0,962.5287,28.4713,64
5628,ia,2021-01-25,90.3515,3318.4125,2998.236,320.1765,43
5629,id,2021-01-25,85.8096,1863.3143,1598.9021,264.4122,36
5630,il,2021-01-25,95.0543,10219.9983,9714.5476,505.4507,63
5631,in,2021-01-25,92.8159,5894.001,5470.5703,423.4307,48
5632,ks,2021-01-25,91.4284,2830.1757,2587.5853,242.5904,53
5633,ky,2021-01-25,93.2716,3851.1199,3592.0015,259.1184,55
5634,la,2021-01-25,90.2815,3790.7394,3422.3368,368.4026,57
5635,ma,2021-01-25,97.8432,5076.015,4966.5366,109.4784,83
5636,md,2021-01-25,97.7924,4188.9907,4096.5128,92.4779,74
5637,me,2021-01-25,95.586,1936.0,1850.5441,85.4559,44
5638,mi,2021-01-25,94.2394,10753.0031,10133.5603,619.4428,64
5639,mn,2021-01-25,94.0667,4138.4073,3892.8642,245.5431,55
5640,mo,2021-01-25,88.2355,4738.4846,4181.0256,557.459,56
5641,ms,2021-01-25,91.006,2416.6163,2199.2665,217.3498,39
5642,mt,2021-01-25,91.0606,1349.5298,1228.8897,120.6401,41
5643,nc,2021-01-25,94.4237,9351.0103,8829.5655,521.4448,45
5644,nd,2021-01-25,87.622,655.5665,574.4205,81.146,19
5645,ne,2021-01-25,90.0589,1721.7332,1550.5735,171.1597,29
5646,nh,2021-01-25,95.4893,1828.0,1745.5451,82.4549,22
5647,nj,2021-01-25,97.2347,5766.9975,5607.5252,159.4723,74
5648,nm,2021-01-25,95.9456,2280.4662,2188.0072,92.459,65
5649,nv,2021-01-25,94.9823,1962.0395,1863.5897,98.4498,74
5650,ny,2021-01-25,96.9903,13173.002,12776.5319,396.4701,76
5651,oh,2021-01-25,94.1288,10295.0038,9690.5645,604.4393,57
5652,ok,2021-01-25,90.1282,3944.5679,3555.167,389.4009,39
5653,or,2021-01-25,95.0019,4168.5176,3960.17,208.3476,69
5654,pa,2021-01-25,95.1289,11485.0073,10925.5556,559.4517,56
5655,ri,2021-01-25,97.7808,1102.985,1078.5072,24.4778,61
5656,sc,2021-01-25,92.4513,5437.0021,5026.5772,410.4249,64
5657,sd,2021-01-25,82.7053,880.9584,728.5989,152.3595,25
5658,tn,2021-01-25,90.2143,5678.8863,5123.1697,555.7166,77
5659,tx,2021-01-25,94.1923,18603.4869,17523.0445,1080.4424,62
5660,us,2021-01-25,93.2325,262237.5341,246353.2359,15884.2982,78
5661,ut,2021-01-25,93.1431,2734.8365,2547.3108,187.5257,24
5662,va,2021-01-25,95.7855,7563.5008,7244.7354,318.7654,68
5663,vt,2021-01-25,97.9216,841.0007,823.5214,17.4793,43
5664,wa,2021-01-25,96.6121,6831.9485,6600.4872,231.4613,73
5665,wi,2021-01-25,90.6821,5144.9974,4665.5895,479.4079,44
5666,wv,2021-01-25,94.4139,2299.3535,2170.9092,128.4443,31
5667,wy,2021-01-25,82.0796,637.9476,523.625,114.3226,18
5668,ak,2021-01-26,91.0646,788.0,717.5894,70.4106,20
5669,al,2021-01-26,90.6071,3837.1192,3476.7017,360.4175,100
5670,ar,2021-01-26,92.3033,2617.9479,2416.4516,201.4963,38
5671,az,2021-01-26,93.8795,5578.579,5237.1402,341.4388,56
5672,ca,2021-01-26,96.4409,23811.5135,22964.049,847.4645,72
5673,co,2021-01-26,94.2355,4759.7794,4485.4031,274.3763,71
5674,ct,2021-01-26,97.3148,3779.0,3677.5269,101.4731,74
5675,dc,2021-01-26,98.6486,406.0,400.5135,5.4865,66
5676,de,2021-01-26,97.9481,1193.0073,1168.5278,24.4795,43
5677,fl,2021-01-26,91.4125,16948.0002,15492.5865,1455.4137,76
5678,ga,2021-01-26,90.6195,6698.917,6070.5222,628.3948,63
5679,hi,2021-01-26,97.0879,1012.0,982.5291,29.4709,54
5680,ia,2021-01-26,89.8032,3296.4394,2960.3073,336.1321,48
5681,id,2021-01-26,84.8482,1870.4207,1587.018,283.4027,33
5682,il,2021-01-26,95.0713,10234.9986,9730.5478,504.4508,74
5683,in,2021-01-26,93.0302,5860.0016,5451.5685,408.4331,76
5684,ks,2021-01-26,91.3821,2849.0911,2603.5583,245.5328,46
5685,ky,2021-01-26,93.2179,3805.8092,3547.6962,258.113,60
5686,la,2021-01-26,90.669,3776.7391,3424.3329,352.4062,75
5687,ma,2021-01-26,97.8372,5062.0165,4952.5376,109.4789,100
5688,md,2021-01-26,97.7229,4192.9909,4097.5137,95.4772,86
5689,me,2021-01-26,95.8249,1975.0,1892.5418,82.4582,52
5690,mi,2021-01-26,94.3944,10658.006,10060.5614,597.4446,64
5691,mn,2021-01-26,94.3119,4158.6291,3922.0836,236.5455,61
5692,mo,2021-01-26,88.4545,4776.4916,4225.0238,551.4678,80
5693,ms,2021-01-26,90.6015,2344.4832,2124.1377,220.3455,46
5694,mt,2021-01-26,90.2085,1339.1065,1207.9882,131.1183,14
5695,nc,2021-01-26,94.377,9309.0098,8785.5653,523.4445,59
5696,nd,2021-01-26,85.8837,641.8009,551.2027,90.5982,14
5697,ne,2021-01-26,89.5623,1687.677,1511.5222,176.1548,22
5698,nh,2021-01-26,95.8915,1861.0,1784.5411,76.4589,17
5699,nj,2021-01-26,97.3847,5829.9977,5677.5239,152.4738,68
5700,nm,2021-01-26,95.87,2408.9056,2309.4174,99.4882,69
5701,nv,2021-01-26,95.4868,1982.0669,1892.612,89.4549,63
5702,ny,2021-01-26,97.0647,13098.0016,12713.5309,384.4707,93
5703,oh,2021-01-26,94.1918,10200.0045,9607.5648,592.4397,56
5704,ok,2021-01-26,89.5646,3894.9244,3488.4721,406.4523,36
5705,or,2021-01-26,94.8787,4243.9836,4026.6372,217.3464,84
5706,pa,2021-01-26,95.1401,11491.0078,10932.5561,558.4517,32
5707,ri,2021-01-26,97.4929,1055.9835,1029.5091,26.4744,62
5708,sc,2021-01-26,92.3241,5399.0019,4984.5783,414.4236,42
5709,sd,2021-01-26,83.1322,885.8711,736.4443,149.4268,19
5710,tn,2021-01-26,90.5517,5691.1974,5153.4733,537.7241,66
5711,tx,2021-01-26,94.0515,18600.249,17493.808,1106.441,74
5712,us,2021-01-26,93.1304,261954.1264,246103.2064,15850.92,80
5713,ut,2021-01-26,93.1955,2711.8341,2527.3078,184.5263,27
5714,va,2021-01-26,95.682,7583.1773,7255.7386,327.4387,85
5715,vt,2021-01-26,97.5152,824.0004,803.5252,20.4752,47
5716,wa,2021-01-26,96.6254,6858.9472,6627.4857,231.4615,100
5717,wi,2021-01-26,90.8661,5182.9967,4709.5869,473.4098,41
5718,wv,2021-01-26,94.0602,2263.4027,2128.9619,134.4408,40
5719,wy,2021-01-26,79.9169,618.9983,494.6841,124.3142,35
5720,ak,2021-01-27,90.6875,799.0,724.5931,74.4069,10
5721,al,2021-01-27,90.2706,3879.115,3501.7009,377.4141,68
5722,ar,2021-01-27,92.2285,2681.8981,2473.4756,208.4225,53
5723,az,2021-01-27,93.8788,5626.9471,5282.5083,344.4388,74
5724,ca,2021-01-27,96.4379,23931.4992,23079.0347,852.4645,69
5725,co,2021-01-27,94.3041,4869.7794,4592.4026,277.3768,74
5726,ct,2021-01-27,97.4248,3824.0,3725.5258,98.4742,54
5727,dc,2021-01-27,98.2014,416.0,408.518,7.482,73
5728,de,2021-01-27,97.9336,1233.0073,1207.528,25.4793,44
5729,fl,2021-01-27,91.4892,17183.0005,15720.5858,1462.4147,91
5730,ga,2021-01-27,90.6365,6849.9216,6208.527,641.3946,71
5731,hi,2021-01-27,97.2986,1017.0,989.527,27.473,90
5732,ia,2021-01-27,89.686,3278.3818,2940.2508,338.131,30
5733,id,2021-01-27,83.966,1898.4312,1594.0374,304.3938,24
5734,il,2021-01-27,95.0554,10383.9984,9870.5473,513.4511,56
5735,in,2021-01-27,93.0757,5913.0007,5503.5669,409.4338,73
5736,ks,2021-01-27,91.6887,2906.1206,2664.5847,241.5359,42
5737,ky,2021-01-27,93.3483,3890.8008,3631.9969,258.8039,65
5738,la,2021-01-27,90.445,3813.7391,3449.3352,364.4039,93
5739,ma,2021-01-27,97.87,5093.0185,4984.5383,108.4802,79
5740,md,2021-01-27,97.6128,4208.9908,4108.5148,100.476,60
5741,me,2021-01-27,95.981,2002.0,1921.5402,80.4598,41
5742,mi,2021-01-27,94.446,10738.9971,10142.5517,596.4454,92
5743,mn,2021-01-27,94.3495,4203.6204,3966.0928,237.5276,63
5744,mo,2021-01-27,88.8858,4836.564,4299.0193,537.5447,46
5745,ms,2021-01-27,90.838,2348.5541,2133.3807,215.1734,46
5746,mt,2021-01-27,90.1462,1351.097,1217.9624,133.1346,44
5747,nc,2021-01-27,94.2959,9422.01,8884.5663,537.4437,56
5748,nd,2021-01-27,86.0896,644.923,555.2119,89.7111,9
5749,ne,2021-01-27,89.8993,1694.5121,1523.3541,171.158,13
5750,nh,2021-01-27,95.8089,1872.0,1793.5419,78.4581,44
5751,nj,2021-01-27,97.5,5858.998,5712.523,146.475,75
5752,nm,2021-01-27,96.0461,2617.4412,2513.9512,103.49,54
5753,nv,2021-01-27,95.1583,1992.0812,1895.6296,96.4516,66
5754,ny,2021-01-27,97.1061,13320.0013,12934.5301,385.4712,79
5755,oh,2021-01-27,94.0314,10395.0045,9774.5669,620.4376,51
5756,ok,2021-01-27,89.1382,3916.9243,3491.4762,425.4481,59
5757,or,2021-01-27,94.925,4262.9841,4046.6395,216.3446,85
5758,pa,2021-01-27,94.8809,11671.0077,11073.5586,597.4491,44
5759,ri,2021-01-27,97.5464,1078.9815,1052.5075,26.474,33
5760,sc,2021-01-27,92.528,5533.0021,5119.5766,413.4255,71
5761,sd,2021-01-27,82.5825,885.9584,731.647,154.3114,46
5762,tn,2021-01-27,90.8021,5708.2041,5183.1676,525.0365,62
5763,tx,2021-01-27,93.905,18793.2219,17647.7824,1145.4395,68
5764,us,2021-01-27,93.13,265332.6272,249262.5553,16070.0719,81
5765,ut,2021-01-27,93.375,2724.9247,2544.399,180.5257,38
5766,va,2021-01-27,95.8822,7765.6102,7445.8413,319.7689,100
5767,vt,2021-01-27,97.7684,828.0005,809.5228,18.4777,28
5768,wa,2021-01-27,96.4194,6966.9449,6717.4833,249.4616,68
5769,wi,2021-01-27,90.8461,5270.0055,4787.5958,482.4097,56
5770,wv,2021-01-27,94.3735,2318.4027,2187.9587,130.444,29
5771,wy,2021-01-27,80.5346,613.0006,493.6774,119.3232,26
5772,ak,2021-01-28,91.0063,794.0,722.5899,71.4101,31
5773,al,2021-01-28,90.3629,3885.1281,3510.7132,374.4149,69
5774,ar,2021-01-28,92.5528,2652.8265,2455.2644,197.5621,66
5775,az,2021-01-28,94.0188,5624.925,5288.4848,336.4402,67
5776,ca,2021-01-28,96.41,23801.396,22946.9318,854.4642,76
5777,co,2021-01-28,94.4988,4896.7486,4627.3697,269.3789,87
5778,ct,2021-01-28,97.5163,3844.0,3748.5248,95.4752,50
5779,dc,2021-01-28,97.9858,421.0,412.5201,8.4799,96
5780,de,2021-01-28,97.8629,1239.0073,1212.5287,26.4786,15
5781,fl,2021-01-28,91.5947,17363.0012,15903.5852,1459.416,86
5782,ga,2021-01-28,90.401,6806.913,6153.5205,653.3925,91
5783,hi,2021-01-28,96.9447,1030.0,998.5306,31.4694,45
5784,ia,2021-01-28,89.9734,3362.3932,3025.2593,337.1339,35
5785,id,2021-01-28,83.8813,1888.4403,1584.0474,304.3929,45
5786,il,2021-01-28,95.0717,10458.9985,9943.5473,515.4512,67
5787,in,2021-01-28,92.9446,5874.0006,5459.5682,414.4324,64
5788,ks,2021-01-28,91.2197,2876.1208,2623.5893,252.5315,67
5789,ky,2021-01-28,93.237,3900.8156,3637.0052,263.8104,91
5790,la,2021-01-28,90.3321,3820.9235,3451.5209,369.4026,73
5791,ma,2021-01-28,97.752,5048.018,4934.539,113.479,92
5792,md,2021-01-28,97.786,4176.991,4084.5132,92.4778,82
5793,me,2021-01-28,95.865,1970.0,1888.5413,81.4587,31
5794,mi,2021-01-28,94.5188,10826.9976,10233.5517,593.4459,73
5795,mn,2021-01-28,94.4745,4299.6398,4062.0628,237.577,61
5796,mo,2021-01-28,88.8583,4805.4287,4270.0207,535.408,64
